,attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
1079,1.396823,-1.215837,-2.064683,0.342289,0.93766,-0.060157,-0.682042,0.185721,-0.171677,0.136349,-0.171837,0.061653
1080,1.433335,-1.219257,-2.025555,0.341077,0.938844,-0.047183,-0.68195,-0.114244,-0.0164,0.086627,-0.206147,0.036654
1081,1.455471,-1.220595,-1.99713,0.34079,0.939304,-0.039477,-0.319883,-0.269949,-0.02008,-0.198319,-0.247958,-0.14311
1082,1.45177,-1.223222,-1.998031,0.33819,0.940202,-0.040445,0.169777,-0.008776,-0.223162,-0.30395,-0.330354,-0.09455
1083,1.434994,-1.229515,-2.022364,0.331595,0.942327,-0.04531,0.461013,0.494902,-0.425803,-0.212653,-0.383641,-0.076241
1084,1.415493,-1.236512,-2.057902,0.324126,0.944645,-0.050746,0.549733,0.784288,-0.410599,-0.081831,-0.426625,-0.044148
1085,1.393193,-1.241385,-2.098287,0.318379,0.946233,-0.057147,0.657059,0.786715,-0.311576,0.144558,-0.280858,-0.101956
1086,1.361218,-1.242849,-2.146675,0.315034,0.946705,-0.067008,0.795341,0.587568,-0.180032,0.224425,-0.226002,-0.076043
1087,1.321067,-1.241381,-2.196927,0.313437,0.946232,-0.079943,0.801666,0.207856,-0.067338,0.269983,-0.262791,-0.007871
1088,1.276598,-1.237294,-2.242149,0.313273,0.944902,-0.094919,0.756427,-0.260055,0.035495,0.135214,-0.293733,0.031473
1089,1.224272,-1.229668,-2.285914,0.314649,0.942378,-0.113618,0.833614,-0.715897,0.210738,0.041125,-0.086756,0.094438
1090,1.165664,-1.216246,-2.328332,0.319051,0.937803,-0.136827,0.992121,-1.041306,0.464363,-0.076467,0.214923,0.084566
1091,1.105867,-1.19534,-2.370306,0.32776,0.93034,-0.164405,1.198235,-0.980193,0.719961,-0.097948,0.497135,-0.017937
1092,1.050704,-1.169602,-2.413799,0.338869,0.920595,-0.194065,1.405999,-0.566528,0.721951,-0.09569,0.677,-0.171383
1093,1.00396,-1.14589,-2.459671,0.347753,0.911077,-0.22135,1.320222,-0.046094,0.385263,-0.104223,0.626063,-0.218424
1094,0.971221,-1.132319,-2.496673,0.350497,0.905399,-0.23957,0.843114,0.023063,0.021851,-0.026401,0.490948,-0.246591
1095,0.945972,-1.125795,-2.519767,0.349121,0.90261,-0.251792,0.437999,-0.365491,0.038747,0.217346,0.62098,-0.175927
1096,0.935287,-1.121309,-2.520805,0.349666,0.90067,-0.257909,-0.007407,-0.545725,0.208919,0.08022,0.472194,-0.187831
1097,0.936523,-1.121328,-2.505172,0.34997,0.900678,-0.257467,-0.452528,-0.703534,0.09919,0.009115,0.074404,-0.245875
1098,0.939969,-1.132083,-2.482786,0.343013,0.905299,-0.25053,-0.829359,-0.899876,-0.289887,-0.049312,-0.245387,-0.222645
1099,0.945328,-1.149743,-2.45728,0.331335,0.912659,-0.239289,-1.009891,-0.849695,-0.427945,-0.162314,-0.316834,-0.13359
1100,0.961442,-1.167558,-2.425967,0.321763,0.919795,-0.224577,-1.022778,-0.500764,-0.297091,-0.167298,-0.316279,-0.015276
1101,0.9903,-1.182093,-2.387576,0.316894,0.925401,-0.207844,-1.022236,-0.219116,-0.135078,-0.178955,-0.306062,0.000493
1102,1.028663,-1.195603,-2.344709,0.313894,0.930437,-0.189069,-1.046623,0.014415,-0.172936,-0.20281,-0.39258,0.001691
1103,1.073326,-1.210415,-2.298957,0.309875,0.935763,-0.168269,-1.105356,0.114196,-0.299524,-0.199951,-0.398516,-0.021336
1104,1.121634,-1.227615,-2.249495,0.303094,0.941689,-0.146098,-1.170166,0.083893,-0.390737,-0.194894,-0.45916,-0.041402
1105,1.176345,-1.242881,-2.193246,0.297321,0.946716,-0.123765,-1.13566,0.068294,-0.24947,-0.194721,-0.462676,-0.073149
1106,1.232594,-1.252379,-2.134609,0.295312,0.949732,-0.103866,-0.965132,0.016727,-0.022818,-0.13131,-0.27299,-0.127259
1107,1.283827,-1.254815,-2.082378,0.298023,0.950492,-0.087951,-0.716042,0.136315,0.224459,-0.160191,-0.13166,-0.172562
1108,1.328074,-1.250783,-2.040338,0.30534,0.949231,-0.075603,-0.506273,0.260421,0.441546,-0.208568,-0.112165,-0.128819
1109,1.367108,-1.243704,-2.005317,0.314631,0.946981,-0.064988,-0.431645,0.266479,0.46022,-0.20843,-0.116124,-0.122466
1110,1.373839,-1.237341,-1.99797,0.320965,0.944917,-0.064047,0.256537,-0.184572,0.24021,-0.218212,0.49771,0.049093
1111,1.33776,-1.230642,-2.028635,0.324598,0.942703,-0.077043,0.7326,-0.452222,0.160557,-0.086149,0.979569,0.336091
1112,1.300215,-1.228548,-2.070695,0.323379,0.942003,-0.0897,0.488601,0.482048,-0.166016,-0.075775,0.1855,0.228296
1113,1.299252,-1.229199,-2.085159,0.322702,0.942221,-0.089847,0.24504,0.568558,-0.0108,0.117758,0.584604,-0.135846
1114,1.275191,-1.22175,-2.118792,0.327153,0.939699,-0.099627,0.755991,0.402466,0.321995,0.544505,1.265425,0.020892
1115,1.264214,-1.216638,-2.135984,0.330616,0.937939,-0.104661,0.13366,0.090272,0.079834,0.354184,0.030338,-0.130416
1116,1.261361,-1.214836,-2.142373,0.331925,0.937312,-0.106118,0.180412,0.253225,0.047905,0.080673,-0.07928,-0.190391
1117,1.266216,-1.210426,-2.145115,0.336376,0.935766,-0.105744,0.027396,0.402955,0.298745,-0.059414,-0.078222,-0.169372
1118,1.285187,-1.203656,-2.133461,0.344392,0.933358,-0.101126,-0.176706,0.408678,0.37636,0.01863,0.173469,-0.071572
1119,1.31505,-1.200507,-2.112545,0.3501,0.932223,-0.091541,-0.413866,0.588316,0.148011,0.041837,0.13394,0.025044
1120,1.351854,-1.205059,-2.085646,0.349084,0.93386,-0.077674,-0.582007,0.531878,-0.244061,0.10398,0.011788,0.004417
1121,1.388549,-1.214254,-2.054346,0.343238,0.937109,-0.063256,-0.64557,0.27903,-0.360617,0.134316,-0.170798,0.007424
1122,1.420302,-1.222259,-2.024542,0.337645,0.939873,-0.051201,-0.515247,0.187585,-0.249563,0.085206,-0.188332,-0.020409
1123,1.440877,-1.226334,-2.006303,0.334825,0.941257,-0.043747,-0.21513,0.1254,-0.143769,-0.138154,-0.330509,-0.153732
1124,1.442166,-1.230274,-2.005545,0.331201,0.94258,-0.042839,0.048198,-0.017861,-0.243227,-0.165491,-0.335357,-0.110283
1125,1.432579,-1.236653,-2.016319,0.324812,0.944692,-0.045183,0.175233,0.094122,-0.385625,-0.157546,-0.317601,-0.059722
1126,1.418214,-1.244314,-2.036832,0.316966,0.947177,-0.048742,0.343078,0.360049,-0.432863,-0.070216,-0.280978,-0.117914
1127,1.394729,-1.251688,-2.07223,0.308849,0.949515,-0.054947,0.583215,0.580933,-0.467789,0.062245,-0.255073,-0.081833
1128,1.361964,-1.258749,-2.119756,0.300317,0.951707,-0.063644,0.670866,0.593509,-0.491762,0.127219,-0.233827,-0.04387
1129,1.322437,-1.264078,-2.170665,0.292647,0.953329,-0.074214,0.710896,0.351115,-0.382214,0.183504,-0.236838,0.008021
1130,1.273836,-1.265215,-2.226225,0.287659,0.953672,-0.088026,0.840533,0.161449,-0.216559,0.142303,-0.262953,-0.07596
1131,1.218768,-1.261961,-2.284439,0.28529,0.952688,-0.104795,0.912249,-0.121662,-0.075758,0.14751,-0.10314,-0.118242
1132,1.157337,-1.254459,-2.338829,0.284856,0.950381,-0.124981,0.900099,-0.719007,0.132158,0.125377,0.082532,0.062053
1133,1.091896,-1.239575,-2.385142,0.288598,0.945646,-0.149844,1.079784,-1.241871,0.462027,-0.094979,0.29201,0.089511
1134,1.024406,-1.217722,-2.430055,0.295425,0.938314,-0.179663,1.254361,-1.174923,0.618053,-0.117157,0.412211,0.058401
1135,0.965987,-1.193476,-2.475784,0.303062,0.929655,-0.209483,1.367627,-0.522969,0.518664,-0.106667,0.499498,-0.105581
1136,0.922005,-1.172818,-2.519497,0.308799,0.921846,-0.234162,1.167294,-0.025835,0.247435,-0.085945,0.497099,-0.240096
1137,0.89713,-1.159269,-2.548319,0.312613,0.916511,-0.24954,0.671027,0.115686,0.185035,-0.016837,0.529351,-0.132235
1138,0.891749,-1.149445,-2.555592,0.318258,0.912537,-0.256862,0.306923,0.010696,0.382384,0.137553,0.542999,-0.180425
1139,0.900057,-1.140443,-2.545716,0.326803,0.908818,-0.259304,-0.010956,-0.04852,0.547951,0.032313,0.043712,-0.116032
1140,0.922261,-1.13678,-2.519128,0.33513,0.907284,-0.253993,-0.514203,-0.135608,0.385382,-0.014985,-0.147702,-0.13474
1141,0.946791,-1.142413,-2.48669,0.337106,0.909639,-0.242707,-0.794194,-0.327202,0.056796,-0.05935,-0.32396,-0.162612
1142,0.969925,-1.152983,-2.453196,0.334679,0.913979,-0.229394,-0.915317,-0.351797,-0.080751,-0.10772,-0.393272,-0.051337
1143,1.002258,-1.166453,-2.412119,0.331514,0.919361,-0.211807,-1.142859,-0.228302,-0.130569,-0.150743,-0.414936,-0.019867
1144,1.045668,-1.180525,-2.362355,0.329165,0.924806,-0.190716,-1.183891,-0.070617,-0.101147,-0.230761,-0.388582,-0.032002
1145,1.09046,-1.194714,-2.313629,0.325703,0.930111,-0.169704,-1.113687,-0.007498,-0.228924,-0.245869,-0.479473,-0.012684
1146,1.131877,-1.210553,-2.267162,0.319073,0.935811,-0.149792,-1.100789,-0.151754,-0.395292,-0.20657,-0.368703,-8.00E-05
1147,1.173446,-1.227618,-2.218603,0.310249,0.94169,-0.130203,-1.122217,-0.222847,-0.446625,-0.164085,-0.29548,-0.032288
1148,1.22212,-1.24291,-2.161703,0.302645,0.946725,-0.11002,-1.162559,-0.261677,-0.291965,-0.166979,-0.119638,-0.037395
1149,1.280269,-1.251781,-2.097,0.300469,0.949545,-0.089836,-1.053161,-0.058783,0.022596,-0.169747,-0.095175,-0.068687
1150,1.334975,-1.253607,-2.041256,0.303244,0.950116,-0.072867,-0.75209,0.146192,0.183602,-0.163138,-0.054959,-0.184701
1151,1.379436,-1.25177,-1.999878,0.307896,0.949541,-0.059649,-0.541262,0.35612,0.249967,-0.146275,-0.013643,-0.198636
1152,1.420933,-1.248395,-1.967045,0.313274,0.948477,-0.047303,-0.46666,0.567881,0.242739,-0.159557,-0.025473,-0.170959
1153,1.442776,-1.24845,-1.951645,0.31418,0.948495,-0.040443,-0.069673,0.191001,-0.157793,-0.135027,0.860786,0.076667
1154,1.430432,-1.251381,-1.962382,0.310903,0.949419,-0.043928,0.204005,-0.176344,-0.172502,-0.13175,0.859861,0.080153
1155,1.407151,-1.256239,-1.987393,0.305243,0.950933,-0.050402,0.500837,0.182298,-0.340736,-0.127814,0.709788,0.216311
1156,1.36659,-1.258595,-2.038378,0.300753,0.95166,-0.062284,0.849281,0.466007,-0.196592,0.077695,0.359726,0.151426
1157,1.323161,-1.255495,-2.092609,0.300625,0.950703,-0.076005,0.763345,0.351304,0.057192,0.36504,0.461467,0.04059
1158,1.302003,-1.250684,-2.122016,0.303356,0.9492,-0.083562,0.336006,0.314071,0.148258,0.584461,0.09885,-0.331874
1159,1.292715,-1.24244,-2.135425,0.310082,0.946574,-0.088522,0.374174,0.080522,0.444721,0.215079,-0.162409,-0.339457
1160,1.281036,-1.230905,-2.146473,0.31947,0.942791,-0.095251,0.210741,-0.109961,0.535691,-0.109082,-0.143871,-0.153269
1161,1.288373,-1.221914,-2.136549,0.328289,0.939755,-0.095263,-0.103174,-0.052968,0.408443,-0.062602,0.107455,-0.112165
1162,1.301713,-1.217995,-2.124204,0.333079,0.938408,-0.091854,-0.225657,0.191456,0.129537,0.060598,0.171318,0.081539
1163,1.3273,-1.221722,-2.104242,0.331922,0.93969,-0.082458,-0.430318,0.390519,-0.18941,0.150057,0.057869,-0.024735
1164,1.354488,-1.22797,-2.082164,0.3283,0.941808,-0.072143,-0.424468,0.252076,-0.205215,0.19204,-0.04157,-0.033845
1165,1.377606,-1.232173,-2.06009,0.325992,0.943213,-0.063774,-0.403622,0.029924,-0.079803,0.136212,-0.104971,0.019493
1166,1.399119,-1.234089,-2.034897,0.325507,0.943848,-0.056438,-0.429468,-0.184415,-0.002797,-0.005256,-0.183548,-0.027837
1167,1.411946,-1.236417,-2.016554,0.324033,0.944614,-0.05191,-0.214655,-0.224089,-0.124091,-0.131803,-0.238422,-0.145752
1168,1.405738,-1.241483,-2.021157,0.31898,0.946265,-0.053134,0.182169,0.022538,-0.338484,-0.119822,-0.23429,-0.148694
1169,1.386286,-1.248562,-2.047205,0.311293,0.94853,-0.058098,0.411712,0.418482,-0.452756,-0.051542,-0.265288,-0.089775
1170,1.364974,-1.255771,-2.081909,0.303282,0.950789,-0.063319,0.490523,0.631237,-0.446069,-0.02313,-0.335264,-0.095128
1171,1.335927,-1.261029,-2.124131,0.296447,0.952405,-0.070936,0.630351,0.48344,-0.370127,0.046036,-0.321744,-0.078478
1172,1.295803,-1.263903,-2.174581,0.290728,0.953277,-0.082026,0.745834,0.353937,-0.318948,0.12956,-0.198241,-0.118352
1173,1.247099,-1.265548,-2.231223,0.284902,0.953772,-0.095584,0.80076,0.206834,-0.342945,0.194804,-0.079352,-0.044187
1174,1.197168,-1.266652,-2.284389,0.278796,0.954104,-0.1093,0.672307,-0.076278,-0.294341,0.121442,-0.167879,0.06688
1175,1.14649,-1.265482,-2.33044,0.273919,0.953752,-0.123742,0.668604,-0.511508,-0.142122,-0.093163,-0.217485,0.124642
1176,1.090569,-1.258263,-2.370485,0.272675,0.951558,-0.142037,0.759466,-1.10327,0.178669,-0.155259,-0.155278,0.09185
1177,1.02877,-1.242835,-2.410132,0.275929,0.946701,-0.166161,1.010615,-1.186298,0.477496,-0.212818,0.08844,0.053719
1178,0.97262,-1.218334,-2.447955,0.285256,0.938525,-0.194391,1.364684,-0.902241,0.795799,-0.084511,0.56828,-0.212484
1179,0.917565,-1.185887,-2.496584,0.298163,0.926832,-0.228188,1.76707,-0.18976,0.760309,-0.075567,0.700304,-0.198249
1180,0.880563,-1.157155,-2.541038,0.30993,0.915663,-0.255918,1.355777,0.327454,0.444855,0.126776,0.470094,-0.164507
1181,0.860282,-1.139905,-2.568438,0.316603,0.908594,-0.272413,0.791354,0.156436,0.278762,0.176042,0.706961,-0.16292
1182,0.856165,-1.128226,-2.573215,0.323474,0.903654,-0.28065,0.254169,-0.065943,0.412027,0.161008,0.519259,-0.121114
1183,0.868373,-1.123398,-2.556872,0.330201,0.901576,-0.279496,-0.342753,-0.158774,0.434682,-0.06125,0.173009,-0.047973
1184,0.894662,-1.127403,-2.522896,0.334615,0.903301,-0.268458,-0.864152,-0.291434,0.229316,-0.084203,-0.221294,-0.146795
1185,0.921183,-1.138496,-2.484182,0.333615,0.908004,-0.253413,-1.008967,-0.490148,-0.034224,-0.055082,-0.410141,-0.195943
1186,0.939423,-1.15243,-2.452566,0.327936,0.913754,-0.239794,-0.898414,-0.527075,-0.219275,-0.112864,-0.41914,-0.083479
1187,0.958281,-1.166316,-2.421439,0.321985,0.919307,-0.226249,-0.943107,-0.440875,-0.158809,-0.130472,-0.350551,0.016182
1188,0.990445,-1.178302,-2.379666,0.319856,0.923958,-0.20972,-1.043358,-0.256941,0.01758,-0.154497,-0.355934,0.009418
1189,1.033245,-1.190049,-2.32981,0.31919,0.928387,-0.190271,-1.14268,-0.117804,-0.059136,-0.199271,-0.420681,-0.029867
1190,1.078368,-1.206457,-2.28005,0.313981,0.934359,-0.168454,-1.204784,-0.028882,-0.397242,-0.232255,-0.341647,-0.05289
1191,1.12343,-1.226876,-2.231943,0.303982,0.94144,-0.145854,-1.205935,0.010195,-0.577829,-0.241619,-0.259097,-0.088201
1192,1.175982,-1.245845,-2.177977,0.294683,0.947666,-0.122793,-1.179354,0.157501,-0.409053,-0.196432,-0.155415,-0.09582
1193,1.241696,-1.256102,-2.116522,0.292894,0.950891,-0.100029,-1.008035,0.494964,0.031818,-0.168032,0.016775,-0.179344
1194,1.306545,-1.256086,-2.063053,0.298775,0.950886,-0.080842,-0.630213,0.830119,0.338471,-0.154229,-0.003941,-0.183348
1195,1.355953,-1.250008,-2.030752,0.308045,0.948987,-0.067219,-0.305848,0.917083,0.420742,-0.134965,-0.076413,-0.16798
1196,1.371045,-1.243351,-2.028013,0.315211,0.946867,-0.063815,0.213597,0.442064,0.213471,-0.118891,0.151796,-0.018354
1197,1.359431,-1.239208,-2.043927,0.318282,0.945526,-0.068294,0.29247,0.078968,0.104461,-0.026411,0.668197,0.225047
1198,1.352908,-1.240419,-2.054522,0.316711,0.94592,-0.070121,0.001466,0.3028,-0.206575,0.053086,0.492022,0.076514
1199,1.361028,-1.245903,-2.052943,0.312191,0.947685,-0.066465,-0.017345,0.333986,-0.263362,0.156971,0.489769,-0.02434
1200,1.35203,-1.246756,-2.07009,0.310791,0.947957,-0.069096,0.369972,0.399625,0.035157,0.255234,0.455791,-0.060634
1201,1.345335,-1.241706,-2.085233,0.314984,0.946337,-0.072245,0.166075,0.330307,0.230374,0.368106,0.323545,-0.080084
1202,1.354572,-1.238025,-2.08011,0.319037,0.945141,-0.070079,-0.128974,0.156803,0.185807,0.287255,0.295033,-0.132069
1203,1.369975,-1.233885,-2.068263,0.323912,0.94378,-0.065937,-0.098872,0.278919,0.257431,0.08153,0.188468,-0.188152
1204,1.381999,-1.228634,-2.065136,0.329544,0.942032,-0.062967,0.037785,0.546854,0.267656,-0.004349,0.109497,-0.069327
1205,1.396327,-1.224355,-2.063232,0.33438,0.940587,-0.058938,-0.041329,0.665706,0.184698,-0.019195,0.095882,-0.022788
1206,1.421066,-1.222195,-2.053475,0.337743,0.939852,-0.050952,-0.195887,0.817982,0.066987,-0.042134,0.001448,0.049273
1207,1.450005,-1.224733,-2.038229,0.336707,0.940715,-0.04087,-0.309701,0.653167,-0.176083,0.031839,-0.179195,0.030372
1208,1.476169,-1.230681,-2.021502,0.332084,0.942716,-0.031518,-0.349707,0.415167,-0.296766,0.003564,-0.217863,0.006967
1209,1.500169,-1.238563,-2.003775,0.325321,0.945316,-0.023015,-0.284427,0.334483,-0.422257,-0.021168,-0.244404,-0.010921
1210,1.51581,-1.247278,-1.995548,0.317402,0.948123,-0.01747,-0.070681,0.4094,-0.428338,-0.082951,-0.354235,-0.106523
1211,1.51784,-1.256426,-2.002559,0.308761,0.950991,-0.016366,0.175191,0.458849,-0.486504,-0.064727,-0.402102,-0.13317
1212,1.510832,-1.266585,-2.020351,0.298979,0.954083,-0.01795,0.263168,0.518398,-0.536172,-0.026732,-0.435727,-0.130946
1213,1.499243,-1.2763,-2.043152,0.289491,0.956948,-0.02075,0.326772,0.488104,-0.4748,0.002639,-0.379769,-0.122424
1214,1.478498,-1.283625,-2.073027,0.282009,0.959049,-0.026103,0.453525,0.31995,-0.358332,0.027989,-0.333347,-0.121404
1215,1.440835,-1.288366,-2.115811,0.276315,0.960381,-0.036114,0.635621,0.085701,-0.277711,0.080619,-0.273323,-0.090687
1216,1.390508,-1.291948,-2.16809,0.270763,0.961373,-0.049351,0.707674,-0.048678,-0.301605,0.197377,-0.173898,-0.084468
1217,1.336018,-1.294718,-2.222017,0.265082,0.962132,-0.063405,0.671647,-0.197824,-0.26855,0.196801,-0.21497,-0.100215
1218,1.280742,-1.295672,-2.272052,0.260295,0.962391,-0.077691,0.629606,-0.449413,-0.186268,0.163442,-0.238331,-0.12075
1219,1.221584,-1.294072,-2.319784,0.256693,0.961955,-0.093471,0.645576,-0.825937,-0.07992,0.023046,-0.186092,-0.060276
1220,1.154644,-1.287426,-2.364847,0.255708,0.960118,-0.113014,0.781572,-1.371943,0.214422,-0.031892,-0.043309,-0.037605
1221,1.08257,-1.271587,-2.408651,0.260307,0.95557,-0.138252,0.966106,-1.508208,0.564126,0.028221,0.421124,0.044746
1222,1.020745,-1.249145,-2.445596,0.269486,0.948715,-0.165242,1.110655,-1.229203,0.729284,0.108184,0.617829,-0.121699
1223,0.962961,-1.227117,-2.485112,0.276585,0.941521,-0.192421,1.096505,-0.888088,0.418964,0.059612,0.563209,-0.187203
1224,0.919911,-1.21332,-2.516173,0.278357,0.936783,-0.211997,0.67739,-0.606591,0.183872,-0.00727,0.491699,-0.18438
1225,0.893036,-1.203735,-2.532403,0.279542,0.933386,-0.225022,0.466926,-0.59869,0.25503,-0.030015,0.601282,-0.1819
1226,0.880207,-1.192884,-2.533865,0.284424,0.929437,-0.235027,0.277454,-0.521143,0.473661,0.077744,0.630866,-0.112904
1227,0.888024,-1.183934,-2.516517,0.292695,0.926098,-0.238036,-0.13844,-0.358255,0.592325,0.00949,0.358372,-0.129807
1228,0.912722,-1.18145,-2.483527,0.300304,0.925157,-0.232143,-0.545807,-0.271904,0.397089,-0.049557,0.041594,-0.154744
1229,0.938453,-1.186293,-2.44821,0.302559,0.926985,-0.221688,-0.736023,-0.405315,0.092556,-0.060052,-0.138731,-0.107154
1230,0.962775,-1.196404,-2.412649,0.300153,0.93073,-0.208899,-0.89643,-0.432782,-0.091197,-0.05,-0.299153,-0.00271
1231,0.992917,-1.210717,-2.371455,0.295122,0.935869,-0.192462,-1.07812,-0.400715,-0.227103,-0.086397,-0.412431,0.054812
1232,1.031895,-1.22803,-2.322541,0.288445,0.941829,-0.172472,-1.235167,-0.308163,-0.325527,-0.141702,-0.516337,0.06238
1233,1.083188,-1.248107,-2.263048,0.280144,0.948386,-0.148566,-1.39419,-0.230316,-0.474152,-0.204658,-0.568137,0.027319
1234,1.145711,-1.271241,-2.19346,0.268814,0.955468,-0.121689,-1.498903,-0.169726,-0.617035,-0.216843,-0.595162,0.005035
1235,1.21844,-1.293935,-2.114131,0.256524,0.961918,-0.094324,-1.428601,-0.164765,-0.58664,-0.229378,-0.50478,-0.042257
1236,1.291979,-1.310543,-2.034823,0.247365,0.966325,-0.070814,-1.131737,-0.141044,-0.382703,-0.203908,-0.396287,-0.128084
1237,1.353201,-1.320477,-1.968186,0.241848,0.968833,-0.053472,-0.835998,-0.167238,-0.216097,-0.146954,-0.25579,-0.175532
1238,1.401592,-1.325451,-1.916039,0.239397,0.970053,-0.040898,-0.581219,-0.05372,-0.05423,-0.127764,-0.089942,-0.191508
1239,1.440151,-1.325098,-1.877981,0.241135,0.969968,-0.031684,-0.394508,0.175874,0.176448,-0.115006,-0.111691,-0.169015
1240,1.477383,-1.318919,-1.84768,0.248111,0.968446,-0.023244,-0.311914,0.538846,0.442547,-0.102481,-0.178987,-0.163401
1241,1.510073,-1.308629,-1.827799,0.258672,0.965831,-0.015727,-0.022015,0.591688,0.563077,-0.183217,0.280645,-0.102971
1242,1.48498,-1.299607,-1.861377,0.266868,0.963453,-0.022958,0.644735,0.251924,0.237021,-0.159095,0.565188,-0.04151
1243,1.447725,-1.300122,-1.903727,0.265336,0.963591,-0.032821,0.44849,0.180295,-0.327211,0.026885,1.047548,0.173751
1244,1.417682,-1.308183,-1.940849,0.256544,0.965715,-0.03959,0.491703,0.388473,-0.476727,0.040743,0.399504,0.151788
1245,1.38401,-1.310396,-1.987321,0.252966,0.966287,-0.047808,0.547101,0.611128,0.004074,0.348306,0.322974,0.118075
1246,1.374294,-1.302699,-2.00658,0.259778,0.964277,-0.051714,0.173458,0.300611,0.457993,0.528766,0.349871,-0.189024
1247,1.375622,-1.294773,-2.005994,0.267336,0.962147,-0.05285,0.035716,-0.113756,0.304806,0.312071,0.106518,-0.220984
1248,1.373324,-1.290333,-2.003697,0.271401,0.960927,-0.054302,-0.029574,-0.242097,0.222261,0.07212,-0.051168,-0.095677
1249,1.38198,-1.285223,-1.990503,0.27668,0.9595,-0.052872,-0.176873,-0.156766,0.322604,-0.074852,-0.067243,-0.078278
1250,1.395288,-1.279346,-1.976176,0.282907,0.957828,-0.050169,-0.126719,0.063649,0.303444,-0.081781,-0.050373,-0.075869
1251,1.408657,-1.275918,-1.966343,0.286791,0.956837,-0.046912,-0.103588,0.269941,0.109993,-0.016802,-0.133763,-0.049585
1252,1.421169,-1.276838,-1.960167,0.286486,0.957104,-0.043189,-0.101251,0.332605,-0.111193,0.035993,-0.255337,-0.012612
1253,1.435325,-1.281942,-1.950929,0.282223,0.958571,-0.038469,-0.220342,0.204995,-0.329778,0.09592,-0.27664,-0.037352
1254,1.457086,-1.29038,-1.93154,0.274947,0.96094,-0.0314,-0.368669,0.136518,-0.392684,0.101442,-0.310412,-0.099063
1255,1.481665,-1.300493,-1.907849,0.265941,0.96369,-0.023767,-0.367425,0.048609,-0.520749,0.149754,-0.30364,-0.149695
1256,1.504545,-1.313235,-1.881802,0.25414,0.967014,-0.016862,-0.383004,-0.234137,-0.661501,0.226985,-0.274204,-0.230468
1257,1.518351,-1.328467,-1.859494,0.239607,0.970782,-0.012578,-0.299038,-0.444792,-0.80165,0.292696,-0.283114,-0.284969
1258,1.54332,-1.343014,-1.829181,0.225703,0.97417,-0.006203,-0.460573,-0.148708,-0.646129,0.43987,-0.325351,-0.269035
1259,1.582113,-1.3546,-1.783274,0.214471,0.97672,0.002427,-0.48687,-0.440901,-0.546593,0.487022,-0.299474,-0.27646
1260,1.607874,-1.364845,-1.742348,0.204325,0.978867,0.007579,-0.394081,-0.887715,-0.511189,0.538305,-0.23169,-0.253017
1261,1.624372,-1.374683,-1.700482,0.194544,0.980831,0.010433,-0.37726,-1.426767,-0.519995,0.405172,-0.063366,-0.028377
1262,1.627901,-1.384889,-1.661759,0.184499,0.982769,0.010547,-0.274826,-1.910712,-0.531478,0.158794,-0.045254,0.171521
1263,1.56825,-1.392786,-1.676563,0.177032,0.984198,-0.000451,0.446877,-2.459825,-0.234109,0.00737,0.209146,0.159447
1264,1.430503,-1.389949,-1.76673,0.17806,0.983692,-0.025146,1.020353,-2.359246,0.222694,-0.362401,0.505826,0.22644
1265,1.263902,-1.377557,-1.896545,0.183033,0.981387,-0.058004,1.446438,-1.643351,0.378577,-0.270558,0.575116,0.248449
1266,1.123677,-1.359149,-2.017476,0.189392,0.977686,-0.090815,1.425572,-0.779528,0.425394,-0.133606,0.545522,0.214213
1267,1.029015,-1.338001,-2.101534,0.197637,0.973025,-0.118948,1.27623,-0.686682,0.512895,0.257716,0.746335,0.112692
1268,0.95455,-1.317744,-2.158336,0.204287,0.968153,-0.144688,0.943672,-1.157178,0.446013,0.449583,0.739046,0.04607
1269,0.91572,-1.303272,-2.169289,0.209607,0.964428,-0.16103,0.362175,-1.507232,0.578064,0.213275,0.519825,-0.014339
1270,0.904583,-1.289221,-2.149017,0.218435,0.960619,-0.171714,0.133716,-1.551021,0.804056,0.156932,0.554136,0.002661
1271,0.911198,-1.275851,-2.107355,0.229696,0.956818,-0.178121,-0.197344,-1.758009,0.905626,0.127802,0.418213,-0.021068
1272,0.924073,-1.268716,-2.052464,0.237413,0.95472,-0.179258,-0.533977,-2.126571,0.659124,0.015471,0.189247,-0.057574
1273,0.922388,-1.26905,-2.005354,0.236856,0.954819,-0.179465,-0.558174,-2.444484,0.263052,-0.017572,0.048874,-0.034723
1274,0.901743,-1.273926,-1.974089,0.229446,0.956257,-0.181426,-0.499912,-2.555511,0.00616,0.000657,-0.104267,0.072494
1275,0.876448,-1.28188,-1.947281,0.218931,0.958553,-0.182298,-0.600703,-2.526011,-0.090722,0.030809,-0.309002,0.174532
1276,0.862319,-1.292283,-1.911706,0.20875,0.961465,-0.178875,-0.788809,-2.326296,-0.054904,-0.005885,-0.418969,0.214596
1277,0.866502,-1.304404,-1.862623,0.200599,0.964727,-0.17044,-0.943482,-2.054228,-0.026423,-0.107978,-0.450277,0.210876
1278,0.881495,-1.317436,-1.806951,0.193412,0.968076,-0.159403,-0.977859,-1.898461,-0.055705,-0.184562,-0.446194,0.13595
